date,channel,country,platform,spend,impressions,clicks,installs,iap_revenue,user_id,metric_factor_01,metric_factor_02,metric_factor_03,metric_factor_04,metric_factor_05,metric_factor_06,metric_factor_07,metric_factor_08,metric_factor_09,metric_factor_10,metric_factor_11,metric_factor_12,metric_factor_13,metric_factor_14,metric_factor_15,metric_factor_16,metric_factor_17,metric_factor_18,metric_factor_19,metric_factor_20,metric_factor_21,metric_factor_22,metric_factor_23,metric_factor_24,metric_factor_25,metric_factor_26,metric_factor_27,metric_factor_28,metric_factor_29,metric_factor_30,metric_factor_31,metric_factor_32,metric_factor_33,metric_factor_34,metric_factor_35,metric_factor_36,metric_factor_37,metric_factor_38,metric_factor_39,metric_factor_40
2025-04-28,Google Ads,FRA,Android,572.27,17528,1252,313,930.7,1,97.5431,5.3489,40.0082,43.1153,90.6353,1.4211,87.6416,7.6793,92.3022,24.2547,14.1388,51.8099,99.9936,67.7251,14.5423,21.9962,67.3821,48.0554,71.4827,66.02,94.2228,19.0134,65.0091,69.6796,1.372,57.311,46.3287,43.6039,96.1081,69.7228,91.5131,25.9477,10.9878,71.9164,92.0521,51.9657,41.9274,33.5367,74.1798,79.2452
2025-04-28,Google Ads,GBR,iOS,470.5,28215,594,297,851.61,1,53.2913,97.4409,98.9399,18.5498,98.4765,39.7687,97.2255,2.4918,19.2129,4.302,18.0595,22.6592,40.1789,45.7942,75.9379,77.3338,29.8775,73.685,70.6796,29.5717,72.4498,65.2872,64.4135,15.001,56.7692,98.3648,86.5433,0.1115,55.7627,45.6317,65.6273,43.3675,65.5996,24.4126,89.4829,13.2747,69.0464,55.1039,56.1657,85.2502
2025-04-28,Google Ads,GBR,Android,390.33,25460,760,380,747.17,1,48.1909,28.8132,26.1771,46.0332,13.4663,12.3401,74.2935,49.1904,3.3784,76.8767,11.118,87.4171,89.8078,99.9512,14.7573,26.1987,7.1059,79.1655,47.8184,53.3491,11.7761,88.74,17.126,29.6057,67.3661,73.0326,62.9374,57.1394,80.1551,42.3035,78.4013,21.8826,79.2522,87.2583,29.2675,68.3987,88.6115,45.0402,87.9287,82.8572
2025-04-28,Google Ads,CAN,iOS,230.35,9453,411,137,276.02,1,64.4631,59.9255,13.5693,74.9424,2.5115,96.1234,78.6575,66.1618,52.4395,98.9023,38.912,27.8501,21.5836,66.2015,44.193,60.8587,41.8026,55.1737,25.0294,1.5762,55.0291,49.7847,4.614,65.8922,21.1953,3.0627,64.7608,67.2968,52.057,28.2106,98.9986,53.0466,86.9499,0.6584,42.0724,27.3641,80.7177,94.7091,49.7085,20.5307
2025-04-28,Google Ads,CAN,Android,245.12,8262,486,162,311.63,1,10.6816,22.8482,11.1239,66.047,43.7643,87.2514,56.6858,83.5952,3.7114,47.9992,2.0495,63.3908,84.8081,5.4345,19.1353,7.6805,47.0604,9.9179,61.5116,25.9541,83.7276,31.3894,67.0386,62.5345,99.5046,32.5707,54.0755,13.0167,16.0043,18.6335,62.6046,82.2537,42.6188,90.3086,46.1874,22.6496,65.4592,7.2231,63.59,97.3949
2025-04-28,Facebook Ads,USA,iOS,432.93,16575,975,325,826.64,1,47.282,18.4999,50.7692,71.5943,78.1763,68.0546,84.4496,49.9364,88.8165,30.3692,63.6169,3.805,95.4158,90.5063,42.1292,39.2924,17.868,66.9379,76.2902,73.8897,72.389,35.959,95.7396,47.2346,79.1774,48.2259,45.5432,75.2578,79.4973,69.1854,53.6109,98.592,65.0631,30.5913,86.5097,71.3898,67.5395,33.1467,13.7037,63.0424
2025-04-28,Facebook Ads,USA,Android,244.81,11323,676,169,536.69,1,44.185,17.4345,63.0261,47.0759,69.1062,21.4915,4.9031,23.946,68.2939,73.6537,17.6568,37.0283,18.0033,85.8784,38.1271,46.0368,92.4584,2.5769,61.7302,24.4472,32.1525,75.9451,98.5422,40.8347,27.943,62.4467,79.9544,97.9317,28.368,36.6185,4.3162,31.8358,16.5796,40.1303,59.7967,84.3925,69.343,20.5564,25.612,30.1624
2025-04-28,Facebook Ads,DEU,iOS,537.74,43032,978,489,1248.83,1,95.1032,96.306,17.7541,21.6889,49.7005,9.372,11.313,54.6282,44.4127,36.7672,30.4097,5.6782,38.4698,85.2223,15.5309,64.9671,32.5575,52.6669,30.9204,32.6453,11.8814,97.7222,77.1974,79.6756,24.4623,99.7795,26.9889,18.7304,37.106,56.8136,64.8661,82.4181,31.7046,21.3397,79.689,84.91,61.8493,9.1484,0.8979,29.0528
2025-04-28,Facebook Ads,DEU,Android,340.18,19565,903,301,515.31,1,52.5148,2.4663,11.1994,81.5106,89.7517,54.1682,76.036,84.2228,95.3727,80.4337,62.3544,15.4324,26.8559,24.1202,37.5663,87.9081,42.3114,20.5347,83.1793,17.2104,96.0166,85.2136,68.3398,51.446,7.6804,0.4272,29.7988,36.8793,87.9699,97.7628,8.2547,2.3709,7.6981,35.5868,54.5476,64.7351,82.1417,76.4837,11.6445,19.2345
2025-04-28,Facebook Ads,FRA,iOS,361.59,14140,808,202,322.61,1,36.8999,11.1894,83.6161,63.3607,12.3297,85.3879,80.5473,90.5964,7.5793,28.2913,21.1948,75.0683,28.072,98.4255,55.9119,39.3956,88.3618,43.1376,86.8858,31.5748,15.6433,37.1458,29.305,44.7981,11.7642,6.84,11.6962,87.6202,0.4345,86.8876,7.8079,55.6671,65.0085,85.4333,39.1417,54.4825,7.3775,28.8979,39.7061,75.2063
2025-04-28,Facebook Ads,FRA,Android,391.2,14904,552,276,497.24,1,56.9051,38.4814,91.3863,6.7235,84.7491,23.91,42.8908,41.7786,51.4488,62.7801,62.3041,85.0822,36.5786,84.0272,81.3499,99.9032,67.8642,99.0379,79.8644,26.488,89.7338,78.3233,61.4119,21.552,86.9434,21.9401,9.4365,46.5657,26.2053,18.6517,76.5263,80.4269,65.7503,70.5736,12.8532,87.3015,43.4843,5.6902,9.0952,82.9086
2025-04-28,Facebook Ads,GBR,iOS,334.22,12824,687,229,350.84,1,95.2314,3.0605,7.7681,92.8192,16.1048,29.6082,98.1093,89.1653,56.631,49.6106,6.6902,14.3529,89.6833,38.8399,62.2859,82.354,4.3725,17.2841,82.8376,14.0737,96.5113,41.2294,15.2106,84.3463,58.6537,49.34,46.4374,1.2708,5.6512,77.122,55.3508,67.5883,71.6921,58.1548,97.5905,34.9775,32.3349,90.0584,3.6679,81.7851
2025-04-28,Facebook Ads,GBR,Android,462.98,34686,1692,423,635.27,1,82.4398,92.1636,30.8062,94.3643,77.3367,31.9911,10.7565,8.7753,81.6718,72.2621,92.5006,34.7515,40.5159,58.7963,5.5079,38.3974,50.9765,78.2821,89.7527,55.9314,66.1033,82.2922,8.2946,39.2479,57.4624,68.28,62.3524,22.6932,92.2885,62.9876,27.5206,79.0705,0.3225,69.2038,2.3291,54.2036,48.2474,29.644,15.5686,75.0814
2025-04-28,Facebook Ads,CAN,iOS,605.85,33264,1008,336,683.22,1,91.8497,64.5684,58.8117,86.0333,4.7765,66.6761,35.1109,7.0899,94.2336,52.5827,44.8888,24.5555,54.5479,27.8135,91.9956,78.2682,72.0211,74.0519,15.9055,24.3124,91.301,48.1941,87.1198,32.7103,92.4862,52.8103,68.9328,87.3215,85.5652,7.7682,43.6275,89.0188,9.7703,55.7038,17.0038,85.7123,19.2716,81.5127,26.0053,50.3753
2025-04-28,Facebook Ads,CAN,Android,606.47,29040,990,330,542.97,1,0.3476,80.3519,27.1701,17.9562,15.8788,95.4094,48.577,5.9821,81.6077,52.5115,67.5725,42.93,75.4673,47.2849,9.6574,89.597,46.1232,58.1688,39.729,18.6792,27.4731,3.6995,19.4431,72.2182,78.0959,7.2497,66.2842,47.7785,63.7617,5.9635,12.8911,84.5875,84.5454,9.6506,81.8056,60.2321,19.3001,74.1439,25.9627,50.8911
2025-04-29,TikTok,USA,iOS,549.91,24240,808,404,1882.6,1,6.6574,96.2765,99.7861,53.4897,35.9096,75.9559,71.8971,67.6281,38.2306,26.9377,48.5693,5.796,94.7217,66.7836,21.732,67.913,14.6427,64.5991,43.3357,91.9602,28.4362,56.1036,58.0589,59.6366,37.1306,34.9617,82.5828,84.9399,92.0658,89.26,77.7382,36.0268,50.31,32.4226,54.1133,36.1467,81.2553,6.1699,3.6581,26.3254
2025-04-29,TikTok,USA,Android,351.69,17325,675,225,816.61,1,29.1335,77.6483,77.4278,87.5099,40.2689,12.867,88.2282,26.7059,65.3989,6.5223,53.5713,30.0156,0.6375,58.9884,12.3569,87.1824,54.1116,47.4429,39.4402,76.9477,42.9126,70.8772,21.7863,20.7094,60.9336,64.7562,44.5417,96.2605,7.4341,12.7978,12.2855,26.4083,41.3356,14.992,52.8387,37.9505,14.0107,72.676,45.6893,70.9918
2025-04-29,TikTok,DEU,iOS,399.92,26166,534,267,719.87,1,71.5072,73.4747,9.8851,7.9625,43.2139,37.739,27.8453,4.3794,82.1829,14.4544,78.1402,81.7279,38.2306,48.6204,51.5457,94.852,65.8816,85.5734,42.4111,85.0071,70.8332,17.6689,40.9197,48.7858,44.7865,51.1837,25.9126,35.9431,62.9452,34.2656,43.7815,2.3525,16.8499,44.1299,51.1094,92.4741,14.2484,63.0115,52.4321,21.4809
2025-04-29,TikTok,DEU,Android,443.43,20001,678,339,1050.05,1,68.3146,16.9323,25.1554,80.1544,60.5001,38.8265,17.6945,87.1633,82.705,46.7168,11.9012,68.3647,53.1767,65.8206,48.7575,25.6609,27.8616,93.9376,50.1583,30.7071,24.6646,3.0719,99.4137,51.2234,3.6976,95.9439,16.61,57.3806,57.5388,29.2667,90.6117,12.1082,99.6511,60.9768,24.3323,23.4014,37.444,18.7274,23.1622,25.0782
2025-04-29,TikTok,FRA,iOS,608.06,24601,674,337,1169.74,1,51.0851,74.9146,56.9153,6.3191,64.598,28.3,81.677,78.0932,6.9078,13.5018,55.3733,33.4688,63.6711,62.5634,12.4318,37.9962,76.2148,89.6578,80.3484,70.6104,9.2917,51.468,39.0833,7.156,50.7575,58.7742,57.2328,67.0649,28.0437,82.5986,37.1423,77.2688,0.8354,47.0687,89.1949,65.3639,91.9563,57.1367,77.3424,71.5069
2025-04-29,TikTok,FRA,Android,459.05,20600,1648,412,1277.77,1,45.5214,97.7086,35.5594,23.7083,19.6611,29.9545,71.6139,17.5265,55.5603,85.9789,58.1284,38.4262,38.6262,95.6202,21.4478,54.4859,49.5637,30.4522,60.3739,50.6733,16.284,14.6703,24.6231,37.1075,83.2131,35.2744,14.5652,56.9327,16.0146,6.3765,36.0091,27.1939,37.7611,39.546,30.5956,37.2048,48.5786,52.4353,77.306,58.6317
2025-04-29,TikTok,GBR,iOS,486.11,12750,500,250,624.73,1,54.3401,89.8358,50.1429,8.4768,80.9085,81.4239,92.5188,68.8161,51.4885,89.1759,18.9986,71.1495,89.4086,41.3765,50.7191,86.667,21.0125,91.5202,46.2509,57.2035,78.6367,99.0403,71.4052,89.7163,62.7402,96.9675,90.8011,37.8719,20.9015,75.0547,83.9144,99.3634,37.9112,29.484,70.94,94.5212,95.1395,77.1396,3.9984,48.1673
2025-04-29,TikTok,GBR,Android,554.39,41200,1545,515,1321.04,1,22.7657,3.9632,20.4607,26.8409,2.181,24.3462,86.0407,18.2863,44.494,49.3207,48.6256,73.4378,44.9873,98.4878,39.1102,23.7527,68.861,10.5592,11.1646,89.4106,42.902,89.0453,43.6021,52.0654,57.2046,18.0987,21.0529,5.7884,94.1913,54.6646,5.1067,62.1957,43.2761,41.7107,39.9123,87.1892,80.3276,70.8441,95.9529,70.1908
2025-04-29,TikTok,CAN,iOS,615.4,17640,945,315,818.39,1,54.525,15.2549,42.8225,72.9048,86.2174,43.1627,46.2276,10.3302,21.1044,84.4422,40.2194,57.0141,41.4934,7.8301,12.9827,64.7035,9.0102,53.9936,64.7129,3.0972,64.1009,31.138,28.2111,75.1571,50.2102,86.342,24.1343,3.7496,45.7825,79.3956,46.2746,69.4043,1.4206,63.2733,86.1113,93.8279,81.8857,12.473,55.2072,36.9183
2025-04-29,TikTok,CAN,Android,132.99,16632,336,168,275.82,1,19.8392,75.809,24.1956,37.0716,5.8974,70.6823,31.0622,63.2087,50.2109,34.069,42.1719,70.1855,91.3372,56.5042,89.7339,0.1791,94.091,68.8999,19.4177,66.2513,58.5834,14.4176,40.5603,54.0451,86.4121,80.581,88.4683,85.506,5.4236,11.655,31.8089,93.8909,28.5726,39.8329,57.5257,91.8382,57.098,11.2822,10.3159,73.3032
2025-04-29,Google Ads,USA,iOS,187.84,7906,472,118,432.1,1,43.3255,85.7455,17.5105,69.4685,26.4126,31.9238,55.2992,17.5306,85.9845,2.6579,12.9629,40.573,8.3341,56.2245,67.6447,60.3936,94.0124,97.7174,64.5358,6.5949,96.6134,87.429,99.4133,17.0243,29.536,30.4872,22.2522,50.8109,17.4625,56.4907,52.3382,30.4045,59.7397,1.784,5.8951,40.7426,66.6319,35.032,18.6744,66.9138
2025-04-29,Google Ads,USA,Android,228.42,10608,816,204,681.5,1,98.6204,37.0947,77.5287,76.5064,1.7898,90.2169,85.1518,34.3879,53.5252,56.252,0.9695,40.4562,55.5656,70.3505,66.4247,5.3765,62.5865,10.8516,64.1218,61.9786,87.7007,33.0882,78.8936,37.8247,48.864,49.1575,46.1585,67.9076,7.8239,20.1898,49.6248,8.2681,52.5828,91.6086,42.1735,18.0769,88.9255,20.1848,82.8961,71.6154
2025-04-29,Google Ads,DEU,iOS,183.51,15910,860,215,485.28,1,98.3798,85.0249,7.2219,36.4891,71.1322,80.1095,36.2067,0.9771,72.6902,6.1267,25.0677,38.6725,10.1928,7.9028,70.3636,92.0998,5.0405,60.7048,48.2937,79.6752,58.036,10.4602,40.3406,75.9645,51.8424,46.1913,17.203,56.4935,22.1861,34.6872,62.5569,33.2864,30.074,77.7639,18.6828,56.994,5.2459,1.6666,36.1081,74.5251
2025-04-29,Google Ads,DEU,Android,489.35,30192,1224,408,1212.59,1,36.1201,12.7881,30.5266,25.9266,1.269,68.3207,23.3217,31.2811,40.3458,79.6818,72.7284,46.1959,64.1253,79.5052,96.2004,4.393,2.9004,18.0841,36.3998,89.1618,3.945,58.0319,1.0717,86.0211,35.3568,80.063,64.1405,30.0711,14.2866,51.9051,5.9903,87.6283,33.3899,48.9876,92.3696,37.136,98.7583,7.9979,27.9138,44.8926
2025-04-29,Google Ads,FRA,iOS,518.19,33396,726,363,620.34,1,52.4113,49.4155,22.0031,46.7834,67.9926,30.1889,7.9632,95.1147,65.8682,17.044,79.731,83.9167,67.8298,36.9914,38.3163,19.2493,39.8523,98.6739,63.0863,13.2529,61.9908,65.2131,9.2828,19.9651,78.218,71.285,20.0388,1.0057,11.8556,85.7728,52.2872,11.3131,74.7954,77.7721,7.7036,45.7677,93.7819,89.9395,54.1077,46.0281
2025-04-29,Google Ads,FRA,Android,228.82,22876,602,301,544.38,1,82.6758,83.3641,67.6001,53.8296,62.9301,81.6332,82.4854,88.6538,87.3273,28.6361,21.5783,2.6791,91.5203,58.7338,34.3761,90.6258,12.5016,55.3675,21.234,16.0871,7.5379,90.0941,78.4392,82.9411,50.1816,27.4205,96.2683,98.4642,40.2489,79.0315,38.7006,66.4762,46.823,62.9998,55.191,77.617,54.6976,68.8519,71.1591,44.6772
2025-04-29,Google Ads,GBR,iOS,227.79,14664,376,188,494.5,1,60.4133,49.6351,22.5178,82.2397,26.9707,29.5084,24.9662,22.3322,44.4987,95.7656,89.1398,67.4411,63.7755,85.9962,88.5618,24.6439,79.9506,63.3635,34.5167,50.894,79.9923,27.5949,29.006,58.3316,11.5834,69.5519,49.1155,0.0092,1.8364,35.939,36.4952,52.1388,54.0273,82.1563,29.645,88.7394,84.4788,45.853,37.0916,31.162
2025-04-29,Google Ads,GBR,Android,372.13,33756,1392,348,923.75,1,30.1282,10.8434,71.4089,73.1824,55.9594,57.2679,96.1108,76.7379,96.5785,36.8403,87.4689,64.0512,75.1195,20.3306,4.4644,58.955,68.2374,83.3937,92.3443,41.0435,36.426,34.7835,63.1842,81.3099,35.7213,22.4647,41.2404,91.7304,91.9754,88.4897,32.972,99.2437,43.3914,79.9777,60.5384,95.2439,93.9101,37.3729,52.5902,27.2176
2025-04-29,Google Ads,CAN,iOS,313.72,33934,1444,361,832.82,1,44.3905,82.9211,47.9538,16.6372,88.3315,45.068,29.7737,97.6298,86.1706,92.3807,83.2361,78.66,18.818,4.9571,36.857,58.4814,44.8146,88.6803,24.3822,64.8823,13.7421,87.8489,42.6629,1.0787,25.3796,5.2492,14.9541,10.3308,39.7844,87.3156,95.425,42.843,97.015,72.4386,24.1233,55.5754,55.9634,66.1021,2.1552,63.4383
2025-04-29,Google Ads,CAN,Android,460.21,23800,700,350,793.56,1,72.6004,39.8434,11.5378,36.5643,4.7095,27.3908,17.8479,6.8698,29.4156,39.5816,95.5739,91.9406,96.018,1.4691,69.5822,74.7681,19.8923,55.3582,39.5051,7.7412,73.2936,75.5416,48.8569,33.6819,80.8969,52.7654,42.5621,43.8782,24.1042,39.7588,4.4924,19.7611,17.8665,17.0214,4.1007,46.3423,91.6676,81.4716,12.9729,53.6222
2025-04-29,Facebook Ads,USA,iOS,464.62,22185,783,261,932.65,1,67.315,77.4273,63.6995,12.2123,5.58,54.3188,0.4266,78.0555,97.3357,35.7844,76.4013,86.4726,87.3681,56.1597,89.063,1.5929,19.3512,37.2818,25.1543,53.274,49.1032,2.6249,16.2701,57.9024,54.9131,74.7693,68.2123,23.1745,87.7373,90.388,70.1992,34.4667,16.436,69.4119,47.8087,87.1585,48.4286,90.2119,68.4581,41.9211
2025-04-29,Facebook Ads,USA,Android,258.99,20256,844,211,723.12,1,71.8513,15.5781,57.0961,25.2739,32.0308,83.624,72.7358,51.6948,2.9328,35.535,62.7249,56.0609,43.1232,23.5563,53.6466,29.7945,47.1826,71.7719,61.3638,71.8273,69.2906,40.1298,3.188,66.5285,23.2821,5.4103,5.1132,26.9132,32.1482,63.9887,33.5917,86.2081,80.5906,71.4687,74.9158,34.3967,63.645,33.6455,24.8378,43.7385
2025-04-29,Facebook Ads,DEU,iOS,334.12,19952,464,232,543.7,1,12.9428,65.4067,10.3882,39.9049,35.9224,43.6777,62.7677,7.3,83.6808,2.1753,62.4254,80.0807,2.9066,63.7445,30.1977,42.016,39.6293,88.9255,2.296,49.4864,99.1973,66.3304,5.4331,97.0375,55.6163,18.4278,75.7541,89.6576,68.385,50.5231,26.3929,4.6323,18.1738,65.9529,60.9844,10.028,3.6259,24.8898,71.0376,7.6399
2025-04-29,Facebook Ads,DEU,Android,547.45,37360,1868,467,734.96,1,93.6878,40.1259,4.8895,62.3557,90.9796,53.4686,93.2773,97.2003,88.5876,57.565,89.832,37.1756,36.6556,27.9231,3.3165,93.8016,99.0594,18.9635,39.2823,11.194,1.2023,17.0096,0.6948,76.7953,57.8589,10.4381,65.6922,60.842,14.6503,40.5061,71.4491,69.1858,22.438,6.3139,44.7219,45.3985,68.0229,31.2728,74.9165,79.858
2025-04-29,Facebook Ads,FRA,iOS,614.42,31755,1095,365,564.18,1,75.7512,90.214,68.6853,26.265,38.2704,71.1759,62.5084,29.9431,44.5421,47.0361,56.5383,18.8342,47.7848,27.4135,59.9783,32.0669,40.6265,29.6481,90.6,71.1018,68.5611,54.9917,56.5346,90.8104,85.5333,39.3081,34.3437,79.0431,49.1501,65.1562,27.3452,82.9346,96.0443,19.123,3.5456,61.0958,68.9756,89.6756,58.2072,60.2741
2025-04-29,Facebook Ads,FRA,Android,281.3,14652,396,198,333.83,1,26.5008,93.7263,14.084,82.9314,27.696,69.981,80.4243,11.1804,54.4567,35.2003,31.7378,80.0981,72.867,74.5662,63.2082,17.4177,65.9569,87.6707,17.0076,39.2021,79.9792,84.5953,59.1059,62.3015,79.2043,5.2657,42.3889,27.1941,98.2242,82.3274,80.2588,36.3862,64.7753,8.2822,55.7268,68.8844,15.2492,80.4464,10.5597,50.4748
2025-04-29,Facebook Ads,GBR,iOS,188.46,14382,459,153,400.52,1,33.2661,35.2307,98.9221,89.8211,94.5135,53.0828,28.359,38.582,53.7835,33.6651,12.0108,13.9034,18.1627,91.1663,61.7847,54.8142,4.0311,39.8253,44.3512,9.1482,27.038,36.4198,55.4932,43.3133,65.0626,97.4201,84.035,33.2231,73.9354,35.5142,14.3031,4.6094,2.1191,89.2671,34.8772,8.5183,54.851,67.8732,35.734,93.789
2025-04-29,Facebook Ads,GBR,Android,621.11,25740,792,396,1037.58,1,74.7409,65.1976,4.0351,4.0846,68.1186,60.748,42.8517,82.8468,55.7226,32.5928,23.8016,9.4001,55.1319,54.4759,3.8691,35.0842,71.6389,98.9708,21.4506,42.1069,17.0061,88.2102,9.7863,88.4501,42.5591,21.8311,58.7023,45.9981,9.817,13.1313,28.8096,93.9117,59.8538,57.5819,38.2126,51.908,54.6687,55.0689,30.8432,47.3607
2025-04-29,Facebook Ads,CAN,iOS,391.2,16926,819,273,615.47,1,2.5884,3.013,48.0273,6.1675,14.2316,56.8422,48.9124,99.7302,43.4801,5.6433,76.5501,90.61,83.5722,4.7826,56.808,33.9464,69.5562,54.9949,63.1673,26.6673,61.7631,30.9017,5.5981,23.7139,1.0965,13.2732,14.6946,36.2149,94.8126,65.6141,48.2211,50.0499,45.2641,86.9456,86.3365,52.1612,42.5586,86.5582,12.8309,31.9706
2025-04-29,Facebook Ads,CAN,Android,627.19,29960,1605,535,899.58,1,89.8638,9.8469,12.9912,21.3528,13.1958,26.4617,95.1165,63.2451,85.482,38.6517,59.9673,48.9034,9.0662,88.7716,95.8613,94.4387,18.2988,23.4992,99.9647,22.2839,99.6524,56.2502,24.0943,79.1585,62.3494,89.0632,38.7844,71.1723,45.1269,1.2475,71.9413,69.5639,60.5302,66.9801,42.1689,12.4314,96.6139,56.5616,75.8296,65.4065
2025-04-30,TikTok,USA,iOS,339.93,25370,1180,295,1652.06,1,7.5076,59.8213,82.3395,99.5928,56.3171,54.5084,7.823,79.4868,57.9525,64.1684,99.392,16.2561,48.5513,55.7952,36.4202,71.5961,28.9546,29.0392,32.6692,36.7768,35.623,53.0924,67.5613,11.7435,16.0631,57.4881,28.0266,78.1862,78.0823,78.6639,56.4945,70.5802,63.1851,73.0295,66.5947,3.3653,43.5455,3.8246,42.0175,40.0459
2025-04-30,TikTok,USA,Android,556.95,27772,1048,524,1802.08,1,12.9214,60.3148,12.3257,59.0928,46.8605,92.6082,64.5143,57.6199,42.4244,4.9701,32.9128,65.8307,88.6996,23.021,3.2653,63.0351,53.2586,54.0094,50.8404,56.3383,71.0286,91.5425,55.9353,2.7212,27.9906,8.9926,45.1005,29.9018,97.3903,70.809,7.3558,86.3975,19.8209,38.9983,77.7043,77.0727,9.6408,97.8082,17.9442,97.6169
2025-04-30,TikTok,DEU,iOS,194.18,15318,888,222,847.31,1,1.4167,49.1036,14.0075,0.7546,24.3743,4.2246,87.1546,28.8144,64.6657,96.9961,49.1606,25.5312,51.1118,0.4366,27.6122,85.1622,30.0177,67.2515,96.0022,70.4128,10.4095,59.5853,16.9214,6.2226,86.5772,30.715,77.5633,91.7584,72.8712,69.7588,30.7815,12.006,48.0189,94.3761,19.7811,19.8955,60.1559,2.3692,50.6451,62.404
2025-04-30,TikTok,DEU,Android,517.03,14877,1044,261,814.72,1,1.2998,90.9636,44.0644,73.18,73.1193,72.2911,9.5579,7.8663,54.2287,30.9291,38.8897,30.1588,37.7286,58.4277,1.3188,11.3742,60.9394,20.9579,73.9777,82.8408,89.4539,18.0379,71.1737,0.6353,29.6813,15.5378,80.4436,46.7117,47.8448,68.7523,76.8187,63.4295,75.0081,5.133,97.9376,62.4086,28.3822,85.5537,97.5288,30.8556
2025-04-30,TikTok,FRA,iOS,339.87,28188,1044,348,1437.94,1,86.5235,86.3021,48.2015,98.2115,75.1788,33.4476,29.5515,42.6084,53.7183,23.1982,8.8826,37.8791,97.1741,63.5844,63.9745,51.737,46.5342,97.1992,13.4084,22.2128,90.9157,53.5364,25.1327,36.662,51.1992,85.1364,74.5404,2.377,2.9398,29.8271,29.5879,60.074,48.1559,19.9368,36.5245,33.209,89.8419,6.8507,16.224,20.0477
2025-04-30,TikTok,FRA,Android,551.37,18655,861,287,744.25,1,65.0356,42.9118,33.1058,13.8656,65.6582,20.0575,19.6769,19.7948,42.9121,77.7464,40.9065,46.7194,86.0946,71.5741,76.2554,43.8211,77.0006,69.5478,33.7601,45.8264,77.2987,34.3469,36.0933,17.4728,95.8603,86.5214,26.7052,76.0778,46.1429,99.6892,93.3703,36.2055,58.3226,58.0734,98.4919,74.001,69.5872,30.2671,56.8863,23.59
2025-04-30,TikTok,GBR,iOS,460.41,24300,1350,450,1647.3,1,30.8082,42.6827,31.2397,4.9017,66.3627,3.2735,43.0892,74.1575,9.4606,71.566,86.1843,87.7004,54.0277,99.8114,60.699,8.2297,95.5458,43.0689,4.7457,22.9494,94.4958,58.1825,89.7495,4.2247,49.522,25.5968,51.3874,66.956,82.0861,73.7821,66.0778,73.3736,90.082,83.8275,57.8996,78.6658,96.3398,19.3745,87.6951,72.9686
2025-04-30,TikTok,GBR,Android,435.12,29304,592,296,416.44,1,38.4374,67.2493,62.9672,61.4033,67.8659,80.7648,76.7151,65.7952,13.3242,97.2293,42.4917,41.693,62.8934,91.4188,69.9684,79.3965,80.7311,50.0374,62.7019,27.2389,30.1006,65.8203,6.998,86.903,43.5404,89.5857,37.4009,50.4691,35.6893,59.1756,56.8638,39.8707,87.1274,80.2604,58.0263,88.6281,12.1034,20.2531,65.4459,1.4754
2025-04-30,TikTok,CAN,iOS,304.67,17150,700,175,529.67,1,72.3188,74.4085,67.8818,1.0065,81.1825,97.0407,14.0444,62.4704,99.4888,56.2282,29.3522,15.9704,25.7535,25.3953,69.5502,9.4416,11.7835,34.2339,18.763,84.3912,88.2109,19.8099,3.4234,62.0906,58.8016,44.8498,10.2957,44.6247,42.802,44.5773,88.4181,90.895,65.972,21.526,34.1451,61.5378,0.9278,24.5402,64.5552,30.2916
2025-04-30,TikTok,CAN,Android,447.82,22968,928,232,907.18,1,88.6363,6.4172,64.1875,43.3057,36.9256,46.091,49.8955,31.131,5.652,54.4927,33.5874,68.9932,63.6969,40.0076,13.3081,91.7702,4.7132,53.4058,49.9247,85.2753,24.6814,91.4479,64.7818,3.6365,35.7463,34.1777,96.997,45.7222,63.4632,82.1693,2.2205,73.6711,93.8527,78.1667,61.2697,12.3752,0.7839,8.4971,96.8259,24.9367
2025-04-30,Google Ads,USA,iOS,381.35,33464,752,376,1415.89,1,46.388,45.1079,12.0454,6.3156,40.8562,89.9339,70.6775,96.3368,49.1973,47.4934,23.1078,63.807,25.3854,81.9199,90.8445,98.9001,34.3966,81.9366,97.8666,40.199,78.9675,74.5722,67.3776,66.3042,65.9099,46.6441,9.636,84.4251,1.3799,97.6376,61.057,6.7157,43.9207,91.5706,78.2723,30.3604,9.6513,91.8538,7.8333,38.1502
2025-04-30,Google Ads,USA,Android,519.38,40420,940,470,1822.89,1,79.0549,92.9011,84.7697,54.8511,62.8172,44.6096,93.674,62.4054,74.0073,1.8135,96.7291,42.249,35.0093,74.7919,97.0285,95.8232,61.4059,84.7088,45.5984,51.8838,28.2694,17.0374,80.1273,98.3585,16.0863,35.1565,67.2136,8.6209,74.1759,2.6902,15.0897,79.0824,88.0208,4.7498,33.1972,1.4758,58.4262,49.355,48.0536,16.264
2025-04-30,Google Ads,DEU,iOS,505.98,22244,1072,268,678.39,1,40.3644,83.7075,30.9949,77.4852,34.3121,92.1218,21.3072,23.8732,78.5637,0.9244,4.4022,3.4625,89.5388,68.8607,98.5228,35.3935,30.7825,40.3862,16.0374,98.9419,34.1515,40.3922,87.7586,79.736,57.9928,81.2583,79.5211,30.2856,22.8115,54.6645,55.3238,42.7117,97.1654,83.9614,20.1517,4.1293,76.9783,98.0745,57.3815,78.9668
